Formula,Space Group Number,Formation Energy,Volume,Density,Total Magnetization
MgTl2Cu2H2(SeO5)2,6,-1.255954159413378,339.77987205340924,4.30110705783722,0.0
MgZn2Cu2H6(ClO3)2,6,-1.30426513486842,235.75349223949772,3.205972999554672,0.0
MgZrTi(PbO3)2,6,-2.538790048939394,188.56521109413936,5.933536713829967,0.0
MnCdCu4(GeSe4)2,6,-0.5440784916675631,373.4406418705941,5.329212461455985,5.0002737
MnFeCo(PO4)3,6,-2.2578748602422,859.1467224080341,3.5147962390784957,52.0000001
MnFeCo(PO4)3,6,-2.259591751908866,859.8520430780158,3.511913116966786,52.0000001
MnFeCo(PO4)3,6,-1.952296697464422,860.3080105576681,3.510051785730706,4.8317898
MnFeCo(PO4)3,6,-2.250277515519978,863.7071915889512,3.496237727488436,45.9998277
MnFeCo(PO4)3,6,-2.259085258714423,862.9218752077713,3.499419536686673,52.0000002
MnFeCo(PO4)3,6,-2.260946046075533,861.1749510485203,3.506518234256255,52.0000001
MnFeCo(PO4)3,6,-2.265005688158867,867.0311529434712,3.48283410403969,51.9996434
MnFeCo(PO4)3,6,-2.259173831214422,860.6112208021817,3.508815125512385,52.0000002
MnFeCo(PO4)3,6,-2.263500480103311,865.0166430567696,3.49094516617086,52.0000002
MnFeCo(PO4)3,6,-2.242347810797756,866.7959426050611,3.483779192206318,46.0535917
MnFeCo(PO4)3,6,-2.264243312186645,864.9636935154494,3.491158867562847,52.0000002
MnFeCo(PO4)3,6,-2.261141834131089,854.4147649183302,3.534262038443374,52.0000001
MnFeCo(PO4)3,6,-2.264199086769977,858.957724907616,3.515569603918698,52.0000002
MnFeCo(PO4)3,6,-2.254545207186644,861.9274502336457,3.5034568952616683,49.9976421
MnFeCo(PO4)3,6,-2.260060141492201,859.5998564170342,3.51294343082272,52.0000001
MnFeCo(PO4)3,6,-2.249950045658866,867.4598600566302,3.481112853497611,52.0000002
MnFeCo(PO4)3,6,-2.245307821492199,860.3027655963299,3.510073185273573,43.9999026
Na12Ca3Fe2(SiO3)12,6,-2.8603256188700272,823.868086513365,2.863690553791447,10.0014637
Na13Ca7S12(O16F)3,6,-2.498197758107603,1100.470563197897,2.699726095757699,2.2300000000000003e-05
Na2MgNb2(CuS2)4,6,-0.8711815616328591,404.71187555084674,3.146197553124473,0.3792547
Na2MgV2(OF)4,6,-2.803796594442971,165.62904886780237,3.129594748974745,2.0000907
Na2MgV2(OF)4,6,-2.80803980290451,170.30821347128543,3.043610117498835,2.0009295
Na2MgV2Cd2O8,6,-2.012361589850574,204.45829774327007,4.263743156280689,2.0000001
Na2SrNd2Ti5O15,6,-3.435018943277011,1183.770401832026,5.057824562831584,0.000272699999999
Na3Al2P2O8F3,6,-3.066307082412425,411.5597497598909,2.984665599762041,0.005084799999999
Na3Ca7Ti7Nb3O30,6,-3.2767423687494253,607.6573727026705,3.944051332306106,0.0001524
Na3CaTi3Fe5O16,6,-2.179058714076354,328.9685635116754,3.976910292153847,25.0013528
Na3CoBAsO7,6,-2.000570455446508,330.44415450645965,3.272703287886295,8.0248336
Na3CoBPO7,6,-2.310478566380573,623.0131012345987,3.003119726628726,6.0000301
Na3CoPCO7,6,-2.224848081829291,627.2477800668735,2.9955491096967157,11.9995044
Na3Sr7Ta3Ti7O30,6,-3.396741300589425,622.5309380323197,5.442040149728243,0.0006855
Na3V2P2O10F,6,-2.662373362690202,889.410830596242,3.075281164040003,7.9997893
Na3V2P2O10F,6,-2.662156008245757,446.66552696627,3.061785843428594,4.0004601
Na3V2P2O10F,6,-2.658369764634647,446.665615971584,3.061785233318478,3.9963723
Na4Al3Si3NO13,6,-2.791942698146552,800.0884806752621,1.9889360042748088,3.9969371
Na4MgTi2(GeO5)2,6,-2.435768217746522,264.2353322392796,3.250702640104395,0.0
Na4MgTi2(SiO5)2,6,-2.6905703198517843,239.58119385837108,2.967601525742988,2.0125961
Na5Ca6Nd5Zr16O48,6,-3.587309457429956,1085.2410299754697,5.055764774512399,0.0001981
Na5Ce3Ti6Nb2O24,6,-3.251111811172413,462.3513895183776,5.000447616159587,2.9814777
Na5Fe2P2(CO7)2,6,-2.260390714447291,629.2648352437727,2.832016562047296,7.999442399999999
Na5LiCo2P2(CO7)2,6,-2.23271634651983,618.2701972652495,2.952838937560409,5.9082207
Na5LiFe2P2(CO7)2,6,-2.284078314981368,313.04327252284054,2.8832116788505022,8.000121
Na5LiMn2P2(CO7)2,6,-2.369287569052987,319.989365030663,2.811212025183829,10.0022204
Na5LiNi2P2(CO7)2,6,-2.231616009404445,608.6608815098894,2.996840460703149,4.0000411
Na5Mn2P2(CO7)2,6,-2.334198741681774,959.7656098117174,2.775778190525322,26.999857
Na5Mn2P2(CO7)2,6,-2.332911565681773,321.15536234084044,2.765116991262949,9.0041433
Na5Ni2P2(CO7)2,6,-2.15456544424729,287.4714221095326,3.13249911942085,3.0101555
Na6MgMo2(NO3)2,6,-1.416049900780933,276.27593704085723,2.8737906901610533,0.0141456
Na6MgMo2(NO3)2,6,-1.426749819016228,268.9129318479808,2.952476886579668,2.0052431
Na9CaTa9TiO30,6,-3.018231577534941,1280.461355605761,6.233507722861365,0.0003012
Na9Sr2Nd9Ti20O60,6,-3.432563550165805,1175.2963958990956,5.082977414053964,7.170000000000001e-05
NaCa2Nb8(BiO4)9,6,-2.556957360738903,760.9401071361245,7.208308007577282,0.0
NaCa9TaTi9O30,6,-3.504956888674252,1153.630320867358,4.247461644579536,0.0001338
NaLaCoWO6,6,-2.270608946637931,1242.4607242676702,5.353077166023302,23.9998726
NbFeNi(O2F)2,6,-2.387645221666666,210.607106359918,4.879568088989335,14.0002318
NbFeNi(O2F)2,6,-2.029402725555557,320.04220469578365,3.211050606544511,13.9992653
Pr20AlSi19N33Cl2O19,6,-2.268655562801418,1405.970994847863,4.979209904749766,3.63e-05
Rb2MgV2(CuS2)4,6,-1.010786007058823,396.93124400114,3.379500377334532,2.0029129
Rb2V6CdCu9O26,6,-1.701496190568182,570.6962438729128,4.588244830765432,3.0018313
ScH16C3S3O17F9,6,-1.652154420663266,1200.3177259797908,1.7604953680348352,6.5e-06
SnH6CNCl3,6,-0.760730822708333,200.4473659166919,2.130140831833854,0.0
Sr12Y4Fe8Co8O43,6,-2.033780191933333,960.9941182429014,5.206734463968741,63.9994099
Sr2Ca2Co3CuO12,6,-1.8886465735,455.3895785920869,5.015528977484901,20.1906997
Sr2Ca2Fe(CoO4)3,6,-2.014725622999999,455.9825780737917,4.952917311687273,26.7212059
Sr2Ca2Fe3CoO12,6,-2.132621278749999,460.9699436389929,4.854832211687516,30.870447
Sr2Ca2Mn(FeO4)3,6,-2.258822814146552,464.6190791869812,4.788145010289632,32.1609037
Sr2Ca2Mn3FeO12,6,-2.377887596689654,460.0187767312429,4.8229322390336105,15.5278213
Sr2Ca2TiMn3O12,6,-2.712902771356321,461.41995689247824,4.750864791966651,18.4662569
Sr2CaV2(Si2O7)2,6,-2.957491029130434,306.467064385098,3.5410648020276243,0.0006896
Sr2La14Zn3Cu5O32,6,-2.969849130178572,779.3830134525971,6.702499291951067,1.5561003
Sr2La6FeCu7O20,6,-2.471176827777777,460.0923039403056,6.602306286614899,4.4766231
Sr2LiV2(Si2O7)2,6,-2.9841070444927533,294.92877845624275,3.493027899878972,1.0028982
Sr2LiV2(Si2O7)2,6,-2.944504914057971,291.1367234072716,3.53852457899562,1.8041089
Sr2MgV2(Si2O7)2,6,-2.9414043654347832,301.16559296363994,3.516431082169403,2.0033947
Sr2MgV2(Si2O7)2,6,-2.9241915350000003,292.3527326958595,3.622432539664511,1.9826552
Sr3CaAl8H24(C2O11)4,6,-2.166924278977272,838.4008523938791,2.660028906082054,0.0229435
Sr3Cu3Pb3ClO8,6,-1.864759673333333,301.5859957519648,6.819462375104591,0.003276
Sr3La21Zn2(Cu5O24)2,6,-2.933674733869047,1165.8611361594114,6.714339246971905,1.2397514
Sr3LaCr2(MoO6)2,6,-2.774668539749998,256.26904136234634,5.764512726232777,8.9999992
Sr5Ca3Fe2(CoO4)6,6,-2.012281078,458.7133340014408,5.095533920246653,26.4132904
Sr5Ca3Mn6(FeO12)2,6,-2.380840374939655,434.3138735409789,5.290148155825437,25.9754767
Sr5Ca5P6(ClO12)2,6,-3.31549625637755,594.463089308993,3.573311364065044,0.0001935
Sr5Cd5P6(O12F)2,6,-2.8273641635204063,575.2251142931997,4.641858476093644,0.0001175
Sr8Ce5Nd3(CuO12)2,6,-2.985339086488095,732.1743358041629,5.319135733053019,1.0
SrCa3Al6Si6(HO13)2,6,-3.275320132329545,473.5014414991642,3.353530012865312,7.599999999999997e-06
SrCa3Al8(SiO5)8,6,-2.712969184166668,690.3484257722089,3.098989594219138,16.0000014
SrCa5Mn4(GaO8)2,6,-2.643666151311577,341.8798853718374,4.3869106992253375,13.9947013
SrCaAl4(SiO5)4,6,-2.691284062666667,348.27151519868744,3.184767974625185,5.737213899999999
SrLa7Cu4(SnO6)4,6,-2.709066436125,531.3372173404911,6.790975587731331,0.9914227
SrLa7Ti4(Cu2O11)2,6,-3.170651066535087,500.58476128938537,6.162018456179648,0.9996877999999992
SrLiNdCoO4,6,-2.524714826354166,114.23714867561353,5.258124045205645,3.0001353
SrLiNdCoO4,6,-2.559509868854167,107.36568490217827,5.594646919583791,3.000082
SrMgFe2(SeO3)4,6,-1.7408086417187492,304.2799273255499,3.99171137496402,8.0027243
Al2Si2H5C2NO10,9,-1.833750896420454,507.4993917317576,2.049555124840602,3.1075229
Al3P3H9C3NO14,9,-1.9528037551569264,726.5168270462535,2.088906388392167,0.0028195
AlZnB5H21C6(NO2)5,9,-1.159467276062925,890.613121492922,1.7515165392921932,0.0013368
BAsH4NO4F,9,-1.610906281805555,238.2090225861669,2.603881258826516,0.000366799999999
Ba3NaCaY(C2O7)3,9,-1.929347605496342,1021.102355334852,3.161395704671166,4.0010599
Cd2H11C2NCl5O2,9,-0.7954069427717391,668.7142395668826,2.399753104014205,2.0000395
CdCSBr2N3O,9,-0.046905736388888,460.0096432392397,2.702392705971451,5.9848709
Fe2H13C6NCl2O11,9,-1.109047792750001,843.1144528757914,1.803157817142329,19.999011
GaPH9C3Cl3O,9,-0.752712780744047,589.8855013639,1.509743951668447,1e-07
H13RuC6SN4O8F9,9,-1.256743965208333,945.9758985389586,2.012744161404331,0.0002904
HgTe5H36C12N3(OF5)5,9,-1.069509140469348,2158.755283686412,2.486062500078672,0.619282
K3TiFeH4S4O19,9,-2.043687683127603,817.6841548788847,2.669615564141969,10.0050019
K3TiFeH4S4O19,9,-1.7327478443776032,899.4796888314096,2.426850070681347,9.9978331
K5Te2Mo6H18NO36,9,-1.537996037677696,1878.8723441673103,2.88905618751776,8.0991985
KMg3AlSi3O11F,9,-3.1364184021125,524.763907692198,2.646939189666184,2.0013325
KMg3AlSi3O11F,9,-3.1355212626125,518.422774999362,2.679315453674959,1.999628
KNa2LiTi2Fe2(SiO3)8,9,-3.001443728000215,969.3908861771384,3.111141651106303,16.0002132
KNa2LiTi2MnFe(SiO3)8,9,-3.025248564698491,970.7442157830994,3.1037015155838352,18.0000979
KNaH6PtC4N4O3,9,-0.716985441056465,531.9912292880696,2.592528203719824,0.007053599999999
LaP2H44C14N7(Cl2O)2,9,-0.468494212422781,1612.9830288238115,1.410824182342426,0.0561759
MnP2H9C2NO7,9,-1.315221066521215,401.9348122139409,2.280355422396854,10.0000912
Na12Ca4Nb2Si6(SO12)3,9,-2.68329831720717,1772.2153589772768,2.741033931132669,0.0
Na12Ca4Ta2Si6(SO12)3,9,-2.721797364424102,1750.5366764896942,3.109039591260158,0.0
Na12Mg4Nb2Si6(SO12)3,9,-2.631139046175425,1615.4055482015754,2.877400647673962,0.0
Na12Mg4Ta2Si6(SO12)3,9,-2.669095060217752,1604.6552366759556,3.261108213138449,0.0
Na12Nb2Zn4Si6(SO12)3,9,-2.440952872524631,1634.9631180263098,3.1769568962937,0.0
Na12Ta2Zn4Si6(SO12)3,9,-2.476963229027277,1622.7392156009068,3.561257840057687,0.0
Na2AlZnP(SO6)2,9,-2.315609364512359,1423.6953797839758,2.977479533440868,0.0
Na2CaAlP(SO6)2,9,-2.503491998722885,1544.4104467386262,2.5813378645576712,0.0
Na2CaGaP(SO6)2,9,-2.358884106749201,1598.5732455059224,2.760266616183745,0.0
Na2CaGeP2SO12,9,-2.427338834976018,1561.1993737902128,2.837996819779508,0.0
Na2CaHfP2SO12,9,-2.845525673309351,1666.7845131222557,3.290939636090623,0.0
Na2CaHfSi(SO6)2,9,-2.6754509615487,1695.5764592892365,3.224498086045728,0.0
Na2CaInP(SO6)2,9,-2.37742130047727,1697.4440974819183,2.8641770445086783,0.0
Na2CaLaP(SO6)2,9,-2.690332916442183,1896.7702275406664,2.689714048634504,0.0
Na2CaScP(SO6)2,9,-2.659185908021131,1680.7564165671388,2.478484103284443,0.0
Na2CaSiGe(SO6)2,9,-2.269402652952209,1658.7752998990295,2.660260667489612,2.8163955
Na2CaSiSn(SO6)2,9,-2.3342451481276463,1679.3835112804786,2.90093410027568,0.0
Na2CaSnP2SO12,9,-2.5062957684847893,1647.140547739458,2.968590065588863,0.0
Na2CaTiP2SO12,9,-2.716511765414614,1611.8165557109362,2.59574182760003,0.0
Na2CaTiSi(SO6)2,9,-2.5618380414609803,1647.3424278837758,2.528894667088185,0.0
Na2CaYP(SO6)2,9,-2.688848051266744,1796.23096053826,2.562928540502021,0.0
Na2CaZr2Si10HO26,9,-3.095505100214491,1511.6542026884,2.123060557257641,2.0
Na2CaZrP2SO12,9,-2.819107843572509,1680.0395341442834,2.747456540236473,0.0
Na2CaZrSi(SO6)2,9,-2.6456325564609813,1730.736126635241,2.656633419645416,0.0
Na2HfMgP2SO12,9,-2.8091170776075973,1552.1302873589852,3.432789867104004,0.0
Na2HfMgSi(SO6)2,9,-2.635660436197822,1581.0419645401075,3.3586919706347462,0.0
Na2HfNbSi2PO12,9,-3.10418567819657,1603.5652441116156,3.706243728569389,0.0
Na2HfTaSi2PO12,9,-3.16968596033692,1596.8368223021523,4.271182650272297,0.0
Na2HfZnP2SO12,9,-2.637062114800579,1555.6666727690033,3.688236053433973,0.0
Na2HfZnSi(SO6)2,9,-2.469491829618875,1594.6253955720128,3.586899941629771,0.0
Na2LaMgP(SO6)2,9,-2.598706263635166,1777.4813374520452,2.7818122911776038,0.0
Na2LaNbSi(PO6)2,9,-2.9405389525637373,1730.2144422502226,3.223640939219109,0.0
Na2LaNbSi2SO12,9,-2.770542093697823,1783.7778765617034,3.116803953779697,0.0
Na2LaTaSi(PO6)2,9,-2.996153551107597,1734.2857947428963,3.721859586594413,0.0
Na2LaTaSi2SO12,9,-2.823705284171508,1764.7044573097394,3.647559234670681,0.0
Na2LaZnP(SO6)2,9,-2.427537000126395,1772.5157697568782,3.020649130449456,0.0
Na2MgAlP(SO6)2,9,-2.494262717056219,1409.4787071251951,2.716958439344343,0.0
Na2MgGaP(SO6)2,9,-2.337648140082534,1444.3148370359768,2.9462677788745952,0.0
Na2MgGeP2SO12,9,-2.42576064348479,1416.986633711172,3.015927363041433,0.0
Na2MgInP(SO6)2,9,-2.324089593196569,1576.9315002399203,2.983408170515834,0.0
Na2MgScP(SO6)2,9,-2.614207058722885,1537.6635744558262,2.606927828922988,0.0
Na2MgSiGe(SO6)2,9,-2.252590632250454,1459.4285428589826,2.915952693376221,0.0
Na2MgSiSn(SO6)2,9,-2.292614619180279,1560.2965728967772,3.021624786611165,0.0
Na2MgSnP2SO12,9,-2.469415457081281,1523.0560630226585,3.107262487154195,0.0
Na2MgTiP2SO12,9,-2.707031190502333,1466.4079200792237,2.745968226681874,0.0
Na2MgTiSi(SO6)2,9,-2.541523653390805,1507.374527484025,2.659462072275849,0.0
Na2MgZrP2SO12,9,-2.7753917093619838,1581.7397178531603,2.818849055524302,0.0
Na2MgZrSi(SO6)2,9,-2.602853907338173,1603.2395584859717,2.769880093662127,0.0
Na2NbAlSi(PO6)2,9,-2.908425427300579,1475.3707668201048,3.024640210149388,0.0
Na2NbAlSi2SO12,9,-2.742057635978525,1513.3584297621935,2.936886257386976,0.0
Na2NbGaSi(PO6)2,9,-2.74021361094093,1516.0562433950777,3.224358572453574,0.0
Na2NbGaSi2SO12,9,-2.579516938303086,1546.4571452650994,3.149395240787013,0.0
Na2NbInSi(PO6)2,9,-2.704794140546194,1604.1396330250325,3.327391761961005,0.0
Na2NbInSi2SO12,9,-2.534900955627648,1625.7655793695603,3.272118007746117,0.0
Na2NbSi2GePO12,9,-2.746841009950956,1485.1571121192849,3.291635092510141,0.0
Na2NbSi2SnPO12,9,-2.77587362942464,1580.700068184544,3.383058927222179,0.0
Na2ScNbSi(PO6)2,9,-2.996654164405843,1591.4768390986196,2.916504046770822,0.0
Na2ScNbSi2SO12,9,-2.829339859575016,1610.45851188634,2.871011228239435,0.0
Na2ScTaSi(PO6)2,9,-3.058495782686544,1576.8911937415585,3.499751133666376,0.0
Na2ScTaSi2SO12,9,-2.885384385925893,1606.592612556048,3.423906302469653,0.0
Na2ScZnP(SO6)2,9,-2.43277538433692,1552.8123867478996,2.845228946031412,0.0
Na2TaAlSi(PO6)2,9,-2.973408460142685,1464.9678276809036,3.644888131125893,0.0
Na2TaAlSi2SO12,9,-2.803558654873261,1500.0639511630284,3.547675198871125,0.0
Na2TaGaSi(PO6)2,9,-2.805104861590053,1500.2009085596328,3.843143283815634,0.0
Na2TaGaSi2SO12,9,-2.63921174746098,1537.7987351627494,3.737539083203287,0.0
Na2TaInSi(PO6)2,9,-2.772527426283035,1580.3329998841652,3.932575667160374,0.0
Na2TaInSi2SO12,9,-2.594893043557472,1622.7666884943287,3.818709722080283,0.0
Na2TaSi2GePO12,9,-2.816626515600079,1477.3999895910003,3.902648849436788,0.0
Na2TaSi2SnPO12,9,-2.84021462410885,1571.3213530321746,3.961493660296077,0.0
Na2TaTiSi2PO12,9,-3.07308078042464,1531.0072007302415,3.604786549091072,0.0
Na2TiNbSi2PO12,9,-3.007276597056218,1537.358260190299,3.019319687908655,0.0
Na2TiZnP2SO12,9,-2.527087144888298,1479.1389599561753,2.999203227521502,0.0
Na2TiZnSi(SO6)2,9,-2.373248909267998,1513.9509997783152,2.918412928797972,0.0
Na2YMgP(SO6)2,9,-2.619464739161482,1656.5207652888362,2.6842171804207213,0.0
Na2YNbSi(PO6)2,9,-2.985206153704088,1654.9825522937356,3.069175665130228,0.0
Na2YNbSi2SO12,9,-2.812878325101331,1692.6609885593998,2.990278643267567,0.0
Na2YTaSi(PO6)2,9,-3.039923322423386,1665.6772963670562,3.576089012018812,0.0
Na2YTaSi2SO12,9,-2.8628965944346643,1696.034841896129,3.50152364743544,0.0
Na2YZnP(SO6)2,9,-2.446963358810604,1679.1971963303924,2.891852306140754,0.0
Na2ZnGaP(SO6)2,9,-2.157118397363237,1452.0853993439546,3.212529411684968,0.0
Na2ZnGeP2SO12,9,-2.239004456905842,1436.7475985576143,3.259485210301437,0.0
Na2ZnInP(SO6)2,9,-2.144874847845692,1579.6490450485387,3.237528693446957,0.0
Na2ZnSiGe(SO6)2,9,-2.083702273478524,1469.1283087774243,3.175456731198093,0.0
Na2ZnSiSn(SO6)2,9,-2.128032235408349,1564.734763415549,3.274778387811458,0.0
Na2ZnSnP2SO12,9,-2.291880640414615,1524.9654556667715,3.371921467542961,0.0
Na2ZrNbSi2PO12,9,-3.060393475389553,1635.230086317773,3.102775602453687,0.0
Na2ZrTaSi2PO12,9,-3.122658875775517,1622.4234307667016,3.667926636639611,0.0
Na2ZrZnP2SO12,9,-2.599652345677773,1582.408209911359,3.076459200618983,0.0
Na2ZrZnSi(SO6)2,9,-2.437817097952209,1624.75518804006,2.985255970183441,0.0
Na3Al3Si3AgBrO12,9,-2.931985140034982,739.0300716491975,2.75892360658298,0.0001929
Na3AlSi2GeSO12,9,-2.5396512780818963,1432.286685732694,3.122067240567692,0.0
Na3AlSi2SnSO12,9,-2.5388752014152303,1509.460728934749,3.2665318513430712,0.0
Na3AlSiGe(PO6)2,9,-2.695768474087849,1392.007500085572,3.225269627990532,0.0
Na3AlSiGe(PO6)2,9,-2.693201845921182,929.0272308143964,3.221720787111473,0.0
Na3AlSiSn(PO6)2,9,-2.708222379921181,984.7758637083872,3.350072439912399,0.0
Na3AlSiSn(PO6)2,9,-2.709731162087849,1479.2688565769402,3.34530514770775,0.0
Na3AlZnP2SO12,9,-2.483102158046182,1454.4891720726516,3.064446364326793,0.0
Na3AlZnSi(SO6)2,9,-2.32330460879023,1487.8622098808692,2.983676750774163,0.0
Na3CaAlP2SO12,9,-2.660502866546182,1584.4018295075168,2.653888228620293,0.0
Na3CaAlSi(SO6)2,9,-2.493458464206897,1632.193926098573,2.565210620167379,0.0
Na3CaGaP2SO12,9,-2.524969013671182,1624.003303627357,2.851391098097583,0.0
Na3CaGaSi(SO6)2,9,-2.36281853116523,1676.5685543337263,2.751312721443432,0.0
Na3CaInP2SO12,9,-2.53621411846285,1712.0744357468166,2.967137708751644,0.0
Na3CaInSi(SO6)2,9,-2.370553242373564,1734.1933837344377,2.918968838561512,0.0
Na3CaLaP2SO12,9,-2.823550260379516,1874.7428897156444,2.837695642096459,0.0
Na3CaLaSi(SO6)2,9,-2.64771647004023,1923.230733912117,2.756843192745057,0.0
Na3CaNb5Si6(SO12)3,9,-2.77962829067848,1612.088446690041,2.913541496050004,0.0
Na3CaNbSi(PO6)2,9,-2.830996889587849,1672.5683765634678,2.882992043035871,0.0
Na3CaNbSi(PO6)2,9,-2.824972396671181,1103.3482024930015,2.913556699611026,0.0
Na3CaNbSi2SO12,9,-2.649323031581896,1712.4073341000128,2.805464012017373,0.0
Na3CaScP2SO12,9,-2.800587353046183,1701.583241649456,2.576370143287837,0.0
Na3CaScSi(SO6)2,9,-2.631695224623564,1715.5806593256273,2.544913330094958,0.0
Na3CaTa5Si6(SO12)3,9,-2.893440741079716,1591.7304683192544,3.869279510342064,0.0
Na3CaTaSi(PO6)2,9,-2.880875714912849,1096.4490696512216,3.465234321840524,0.0
Na3CaTaSi(PO6)2,9,-2.8868106540378493,1655.995949324868,3.441541885885519,0.0
Na3CaTaSi2SO12,9,-2.700185254281897,1684.683970593074,3.372309198813443,0.0
Na3CaYP2SO12,9,-2.830371537962849,1781.5336746018647,2.706539799380468,0.0
Na3CaYSi(SO6)2,9,-2.654904735623564,1807.3176430079588,2.658020653700671,0.0
Na3GaSi2GeSO12,9,-2.382872256956897,1471.3710434531497,3.328554385332319,0.0
Na3GaSi2SnSO12,9,-2.391448087373564,1551.551700714287,3.45237915401759,0.0
Na3GaSiGe(PO6)2,9,-2.53164795646285,1432.870193289589,3.430487097498893,0.0
Na3GaSiGe(PO6)2,9,-2.528751876796181,951.8755306122524,3.44263688013147,0.0
Na3GaSiSn(PO6)2,9,-2.555387092296182,1007.002432342868,3.558050935227095,0.0
Na3GaSiSn(PO6)2,9,-2.557557317712849,1521.4022353854466,3.532562786000269,0.0
Na3HfAlSi(PO6)2,9,-3.016714988921181,1004.6957399906044,3.678863595201822,0.0
Na3HfAlSi(PO6)2,9,-3.016962368171183,1511.0276399827335,3.669163770705105,0.0
Na3HfAlSi2SO12,9,-2.857070811831896,1535.4009696453156,3.5992576604283237,0.0
Na3HfGaSi(PO6)2,9,-2.8657944286711823,1020.4091877998588,3.900429450621068,0.0
Na3HfGaSi(PO6)2,9,-2.86664593946285,1542.1475021047625,3.871258140690343,0.0
Na3HfGaSi2SO12,9,-2.7099035902068973,1573.218116745074,3.78342127959306,0.0
Na3HfInSi(PO6)2,9,-2.851171469504515,1629.6316380243172,3.939137518648562,0.0
Na3HfInSi(PO6)2,9,-2.842703856254515,1079.144973561952,3.965697093029659,0.0
Na3HfInSi2SO12,9,-2.69478146391523,1665.220022989504,3.844200085999652,0.0
Na3HfScSi(PO6)2,9,-3.120686940546181,1067.3882295754547,3.5746386116107063,0.0
Na3HfScSi(PO6)2,9,-3.120855346087849,1608.1041161128646,3.5590299851748712,0.0
Na3HfScSi2SO12,9,-2.958775720831896,1643.3168313450929,3.4718725496927583,0.0
Na3InSi2GeSO12,9,-2.344946595831898,1589.738825630141,3.363339001466204,0.0
Na3InSi2SnSO12,9,-2.375723540248564,1652.3861498077272,3.51360776284168,0.0
Na3InSiGe(PO6)2,9,-2.476399963754515,1012.2041087921556,3.533368233489509,0.0
Na3InSiGe(PO6)2,9,-2.4828216592545163,1514.9659530936103,3.541158634466785,0.0
Na3InSiSn(PO6)2,9,-2.531006944004515,1071.0462677914977,3.624954495208249,0.0
Na3InSiSn(PO6)2,9,-2.533781855671182,1614.7031437428843,3.606694516622277,0.0
Na3LaHfSi(PO6)2,9,-3.070835463671182,1179.350319292579,3.764407192493445,0.0
Na3LaHfSi(PO6)2,9,-3.076874673421182,1758.394227878466,3.787166797434406,0.0
Na3LaHfSi2SO12,9,-2.927687464331897,1800.7267124967784,3.688193227321721,0.0
Na3LaMgP2SO12,9,-2.733926638796183,1779.095383378667,2.901924022874974,0.0
Na3LaMgSi(SO6)2,9,-2.56780387429023,1800.0019524675104,2.858272155552939,0.0
Na3LaNbSi2PO12,9,-2.929461192105707,3504.6567981370727,3.29725075593887,0.0
Na3LaNbSi2PO12,9,-2.93115855018904,1746.683277071146,3.307907171453692,0.0
Na3LaSi2GeSO12,9,-2.573919950998564,1785.4427863771236,3.129094780699521,0.0
Na3LaSi2SnSO12,9,-2.607191573248564,1807.685959912196,3.34451118554547,0.0
Na3LaSiGe(PO6)2,9,-2.687376414004516,1682.3534570871127,3.331478205018935,0.0
Na3LaSiSn(PO6)2,9,-2.756949564296182,1169.7851242725355,3.455751521308639,0.0
Na3LaSiSn(PO6)2,9,-2.755383765504517,1755.295029976843,3.454536121083612,0.0
Na3LaTaSi2PO12,9,-2.985616691764039,3458.318992127346,3.848716243367989,0.0
Na3LaTaSi2PO12,9,-2.983400999722372,1741.785737425447,3.820816818554939,0.0
Na3LaTiSi(PO6)2,9,-2.951060322837849,1711.157624339494,3.131157874313788,0.0
Na3LaTiSi(PO6)2,9,-2.948233770587849,1154.693559024849,3.093406400781341,0.0
Na3LaTiSi2SO12,9,-2.82771615391523,1779.7165060163522,3.000478154951669,0.0
Na3LaZnP2SO12,9,-2.5726324782128502,1781.4153289182525,3.128034393954283,0.0
Na3LaZnSi(SO6)2,9,-2.417538891956897,1813.833931296497,3.062256225116355,0.0
Na3LaZrSi(PO6)2,9,-3.045742396754517,1795.9067249962886,3.223931701418461,0.0
Na3LaZrSi(PO6)2,9,-3.042693613046182,1197.2466458740682,3.223997685834205,0.0
Na3LaZrSi2SO12,9,-2.902150406165231,1826.0829191597768,3.160851236059013,0.0
Na3MgAlP2SO12,9,-2.653371066296182,1438.848527231004,2.813135081243837,0.0
Na3MgAlSi(SO6)2,9,-2.482220736873564,1469.9519114811335,2.741430563640299,0.0
Na3MgGaP2SO12,9,-2.504445115087849,1477.152066380257,3.028475245626893,0.0
Na3MgGaSi(SO6)2,9,-2.3417960324985643,1512.5711287395848,2.945722162129557,0.0
Na3MgInP2SO12,9,-2.489614869962849,1579.8666280734872,3.115965889039717,0.0
Na3MgInSi(SO6)2,9,-2.318609561873563,1624.9856796322854,3.018430508314017,0.0
Na3MgNb5Si6(SO12)3,9,-2.7690923591044063,1571.9406394506186,2.954630157639086,0.0
Na3MgNbSi(PO6)2,9,-2.816680628921183,1562.7989829969515,2.98493361950832,0.0
Na3MgNbSi(PO6)2,9,-2.8062640909211822,1037.3822161205492,2.997835097094006,0.0
Na3MgNbSi2SO12,9,-2.63254713566523,1605.2334021597046,2.894873136389533,0.0
Na3MgScP2SO12,9,-2.76272698446285,1564.6483322711374,2.701410966759812,0.0
Na3MgScSi(SO6)2,9,-2.589740710956897,1601.630178503073,2.62785632356135,0.0
